代码,名称,全称,上一级代码
21088135,二台子乡,辽宁省营口市盖州市二台子乡,21088100
21088136,西城办事处,辽宁省营口市盖州市西城办事处,21088100
21088137,鼓楼镇,辽宁省营口市盖州市鼓楼镇,21088100
21088199,不详乡镇,辽宁省营口市盖州市不详乡镇,21088100
21088200,大石桥市,辽宁省营口市大石桥市,21080000
21088201,石桥管理区,辽宁省营口市大石桥市石桥管理区,21088200
21088202,青花管理区,辽宁省营口市大石桥市青花管理区,21088200
21088203,钢都管理区,辽宁省营口市大石桥市钢都管理区,21088200
21088204,金桥管理区,辽宁省营口市大石桥市金桥管理区,21088200
21088205,南楼管理区,辽宁省营口市大石桥市南楼管理区,21088200
21088206,水源镇,辽宁省营口市大石桥市水源镇,21088200
21088207,沟沿镇,辽宁省营口市大石桥市沟沿镇,21088200
21088208,石佛镇,辽宁省营口市大石桥市石佛镇,21088200
21088209,旗口镇,辽宁省营口市大石桥市旗口镇,21088200
21088210,高坎镇,辽宁省营口市大石桥市高坎镇,21088200
21088211,虎庄镇,辽宁省营口市大石桥市虎庄镇,21088200
21088212,官屯镇,辽宁省营口市大石桥市官屯镇,21088200
21088213,永安镇,辽宁省营口市大石桥市永安镇,21088200
21088214,博洛卜镇,辽宁省营口市大石桥市博洛卜镇,21088200
21088215,汤池镇,辽宁省营口市大石桥市汤池镇,21088200
21088216,周家镇,辽宁省营口市大石桥市周家镇,21088200
21088217,黄土岭镇,辽宁省营口市大石桥市黄土岭镇,21088200
21088218,建一镇,辽宁省营口市大石桥市建一镇,21088200
21088299,不详乡镇,辽宁省营口市大石桥市不详乡镇,21088200
21089900,不详县,辽宁省营口市不详县,21080000
21089999,不详乡镇,辽宁省营口市不详县不详乡镇,21089900
21090000,阜新市,辽宁省阜新市,21000000
21090200,海州区,辽宁省阜新市海州区,21090000
21090201,东梁街道,辽宁省阜新市海州区东梁街道,21090200
21090202,平安西部街道,辽宁省阜新市海州区平安西部街道,21090200
21090203,工人村街道,辽宁省阜新市海州区工人村街道,21090200
21090204,五龙街道,辽宁省阜新市海州区五龙街道,21090200
21090205,西阜新街道,辽宁省阜新市海州区西阜新街道,21090200
21090206,站前街道,辽宁省阜新市海州区站前街道,21090200
21090207,河北街道,辽宁省阜新市海州区河北街道,21090200
21090208,西山街道,辽宁省阜新市海州区西山街道,21090200
21090209,和平街道,辽宁省阜新市海州区和平街道,21090200
21090210,新兴街道,辽宁省阜新市海州区新兴街道,21090200
21090211,韩家店镇,辽宁省阜新市海州区韩家店镇,21090200
21090212,西铁街道,辽宁省阜新市海州区西铁街道,21090200
21090299,不详乡镇,辽宁省阜新市海州区不详乡镇,21090200
21090300,新邱区,辽宁省阜新市新邱区,21090000
21090301,中兴街道办事处,辽宁省阜新市新邱区中兴街道办事处,21090300
21090302,兴隆街道办事处,辽宁省阜新市新邱区兴隆街道办事处,21090300
21090303,益民街道办事处,辽宁省阜新市新邱区益民街道办事处,21090300
21090304,新发街道办事处,辽宁省阜新市新邱区新发街道办事处,21090300
21090305,长营子镇,辽宁省阜新市新邱区长营子镇,21090300
21090399,不详乡镇,辽宁省阜新市新邱区不详乡镇,21090300
21090400,太平区,辽宁省阜新市太平区,21090000
21090401,红树街道,辽宁省阜新市太平区红树街道,21090400
21090402,煤海街道,辽宁省阜新市太平区煤海街道,21090400
21090403,高德街道,辽宁省阜新市太平区高德街道,21090400
21090404,城南街道,辽宁省阜新市太平区城南街道,21090400
21090405,孙家湾街道,辽宁省阜新市太平区孙家湾街道,21090400
21090406,水泉镇,辽宁省阜新市太平区水泉镇,21090400
21090499,不详乡镇,辽宁省阜新市太平区不详乡镇,21090400
21090500,清河门区,辽宁省阜新市清河门区,21090000
21090501,六台街道,辽宁省阜新市清河门区六台街道,21090500
21090502,艾友街道,辽宁省阜新市清河门区艾友街道,21090500
21090503,乌龙坝镇,辽宁省阜新市清河门区乌龙坝镇,21090500
21090504,河西镇,辽宁省阜新市清河门区河西镇,21090500
21090505,清河街道,辽宁省阜新市清河门区清河街道,21090500
21090506,新北街道,辽宁省阜新市清河门区新北街道,21090500
21090599,不详乡镇,辽宁省阜新市清河门区不详乡镇,21090500
21091100,细河区,辽宁省阜新市细河区,21090000
21091101,学苑街道,辽宁省阜新市细河区学苑街道,21091100
21091102,中苑街道,辽宁省阜新市细河区中苑街道,21091100
21091103,东苑街道,辽宁省阜新市细河区东苑街道,21091100
21091104,四合镇,辽宁省阜新市细河区四合镇,21091100
21091105,北苑街道,辽宁省阜新市细河区北苑街道,21091100
21091106,西苑街道,辽宁省阜新市细河区西苑街道,21091100
21091107,华东街道,辽宁省阜新市细河区华东街道,21091100
21091199,不详乡镇,辽宁省阜新市细河区不详乡镇,21091100
21092100,阜新蒙古族自治县,辽宁省阜新市阜新蒙古族自治县,21090000
21092101,城区,辽宁省阜新市阜新蒙古族自治县城区,21092100
21092102,阜新镇,辽宁省阜新市阜新蒙古族自治县阜新镇,21092100
21092103,建设,辽宁省阜新市阜新蒙古族自治县建设,21092100
21092104,平安地,辽宁省阜新市阜新蒙古族自治县平安地,21092100
21092105,扎兰营子,辽宁省阜新市阜新蒙古族自治县扎兰营子,21092100
21092106,塔营子,辽宁省阜新市阜新蒙古族自治县塔营子,21092100
21092107,勿欢池,辽宁省阜新市阜新蒙古族自治县勿欢池,21092100
21092108,王府,辽宁省阜新市阜新蒙古族自治县王府,21092100
21092109,红帽子,辽宁省阜新市阜新蒙古族自治县红帽子,21092100
21092110,大五家子,辽宁省阜新市阜新蒙古族自治县大五家子,21092100
21092111,七家子,辽宁省阜新市阜新蒙古族自治县七家子,21092100
21092112,紫都台,辽宁省阜新市阜新蒙古族自治县紫都台,21092100
21092113,化石戈,辽宁省阜新市阜新蒙古族自治县化石戈,21092100
21092114,于寺,辽宁省阜新市阜新蒙古族自治县于寺,21092100
21092115,哈达户稍,辽宁省阜新市阜新蒙古族自治县哈达户稍,21092100
21092116,八家子,辽宁省阜新市阜新蒙古族自治县八家子,21092100
21092117,福兴地,辽宁省阜新市阜新蒙古族自治县福兴地,21092100
21092118,旧庙,辽宁省阜新市阜新蒙古族自治县旧庙,21092100
21092119,大巴,辽宁省阜新市阜新蒙古族自治县大巴,21092100
21092120,沙拉,辽宁省阜新市阜新蒙古族自治县沙拉,21092100
21092121,招束沟,辽宁省阜新市阜新蒙古族自治县招束沟,21092100
21092122,苍土,辽宁省阜新市阜新蒙古族自治县苍土,21092100
21092123,泡子,辽宁省阜新市阜新蒙古族自治县泡子,21092100
21092124,十家子,辽宁省阜新市阜新蒙古族自治县十家子,21092100
21092125,老河土,辽宁省阜新市阜新蒙古族自治县老河土,21092100
21092126,大固本,辽宁省阜新市阜新蒙古族自治县大固本,21092100
21092127,富荣镇,辽宁省阜新市阜新蒙古族自治县富荣镇,21092100
21092128,大板,辽宁省阜新市阜新蒙古族自治县大板,21092100
21092129,国华,辽宁省阜新市阜新蒙古族自治县国华,21092100
21092130,东梁,辽宁省阜新市阜新蒙古族自治县东梁,21092100
21092131,佛寺,辽宁省阜新市阜新蒙古族自治县佛寺,21092100
21092132,蜘蛛山,辽宁省阜新市阜新蒙古族自治县蜘蛛山,21092100
21092133,伊马图,辽宁省阜新市阜新蒙古族自治县伊马图,21092100
21092134,卧凤沟,辽宁省阜新市阜新蒙古族自治县卧凤沟,21092100
21092135,新民,辽宁省阜新市阜新蒙古族自治县新民,21092100
21092136,太平,辽宁省阜新市阜新蒙古族自治县太平,21092100
21092199,不详乡镇,辽宁省阜新市阜新蒙古族自治县不详乡镇,21092100
21092200,彰武县,辽宁省阜新市彰武县,21090000
21092201,彰武镇,辽宁省阜新市彰武县彰武镇,21092200
21092202,城郊,辽宁省阜新市彰武县城郊,21092200
21092203,五峰,辽宁省阜新市彰武县五峰,21092200
21092204,冯家,辽宁省阜新市彰武县冯家,21092200
21092205,苇子沟,辽宁省阜新市彰武县苇子沟,21092200
21092206,两家子,辽宁省阜新市彰武县两家子,21092200
21092207,东六家子,辽宁省阜新市彰武县东六家子,21092200
21092208,后新秋,辽宁省阜新市彰武县后新秋,21092200
21092209,大四家子,辽宁省阜新市彰武县大四家子,21092200
21092210,大冷,辽宁省阜新市彰武县大冷,21092200
21092211,双庙,辽宁省阜新市彰武县双庙,21092200
21092212,章古台,辽宁省阜新市彰武县章古台,21092200
21092213,哈尔套,辽宁省阜新市彰武县哈尔套,21092200
21092214,满堂红,辽宁省阜新市彰武县满堂红,21092200
21092215,西六家子,辽宁省阜新市彰武县西六家子,21092200
21092216,二道河子,辽宁省阜新市彰武县二道河子,21092200
21092217,平安,辽宁省阜新市彰武县平安,21092200
21092218,丰田,辽宁省阜新市彰武县丰田,21092200
21092219,兴隆山,辽宁省阜新市彰武县兴隆山,21092200
21092220,兴隆堡,辽宁省阜新市彰武县兴隆堡,21092200
21092221,福兴地,辽宁省阜新市彰武县福兴地,21092200
21092222,四合城,辽宁省阜新市彰武县四合城,21092200
21092223,四堡子,辽宁省阜新市彰武县四堡子,21092200
21092224,阿尔乡,辽宁省阜新市彰武县阿尔乡,21092200
21092225,大德,辽宁省阜新市彰武县大德,21092200
21092299,不详乡镇,辽宁省阜新市彰武县不详乡镇,21092200
21099900,不详县,辽宁省阜新市不详县,21090000
21099999,不详乡镇,辽宁省阜新市不详县不详乡镇,21099900
21100000,辽阳市,辽宁省辽阳市,21000000
21100200,白塔区,辽宁省辽阳市白塔区,21100000
21100201,站前办事处,辽宁省辽阳市白塔区站前办事处,21100200
21100202,胜利办事处,辽宁省辽阳市白塔区胜利办事处,21100200
21100203,星火办事处,辽宁省辽阳市白塔区星火办事处,21100200
21100204,跃进办事处,辽宁省辽阳市白塔区跃进办事处,21100200
21100205,卫国办事处,辽宁省辽阳市白塔区卫国办事处,21100200
21100207,东兴办事处,辽宁省辽阳市白塔区东兴办事处,21100200
21100208,文圣办事处,辽宁省辽阳市白塔区文圣办事处,21100200
21100209,南门办事处,辽宁省辽阳市白塔区南门办事处,21100200
21100210,武圣办事处,辽宁省辽阳市白塔区武圣办事处,21100200
21100211,襄平办事处,辽宁省辽阳市白塔区襄平办事处,21100200
21100212,新华街道,辽宁省辽阳市白塔区新华街道,21100200
21100299,不详乡镇,辽宁省辽阳市白塔区不详乡镇,21100200
21100300,文圣区,辽宁省辽阳市文圣区,21100000
21100306,庆阳办事处,辽宁省辽阳市文圣区庆阳办事处,21100300
21100307,东京陵乡,辽宁省辽阳市文圣区东京陵乡,21100300
21100308,小屯镇,辽宁省辽阳市文圣区小屯镇,21100300
21100309,罗大台镇,辽宁省辽阳市文圣区罗大台镇,21100300
21100399,不详乡镇,辽宁省辽阳市文圣区不详乡镇,21100300
21100400,宏伟区,辽宁省辽阳市宏伟区,21100000
21100401,新村街道,辽宁省辽阳市宏伟区新村街道,21100400
21100402,长征街道,辽宁省辽阳市宏伟区长征街道,21100400
21100403,曙光镇,辽宁省辽阳市宏伟区曙光镇,21100400
21100404,光华街道,辽宁省辽阳市宏伟区光华街道,21100400
21100405,工农街道,辽宁省辽阳市宏伟区工农街道,21100400
21100406,龙鼎山庄社区,辽宁省辽阳市宏伟区龙鼎山庄社区,21100400
21100407,兰家镇,辽宁省辽阳市宏伟区兰家镇,21100400
21100499,不详乡镇,辽宁省辽阳市宏伟区不详乡镇,21100400
21100500,弓长岭区,辽宁省辽阳市弓长岭区,21100000
21100501,苏家街道,辽宁省辽阳市弓长岭区苏家街道,21100500
21100502,团山街道,辽宁省辽阳市弓长岭区团山街道,21100500
21100503,安平街道,辽宁省辽阳市弓长岭区安平街道,21100500
21100504,安平乡,辽宁省辽阳市弓长岭区安平乡,21100500
21100505,汤河镇,辽宁省辽阳市弓长岭区汤河镇,21100500
21100599,不详乡镇,辽宁省辽阳市弓长岭区不详乡镇,21100500
21101100,太子河区,辽宁省辽阳市太子河区,21100000
21101102,望水台街道,辽宁省辽阳市太子河区望水台街道,21101100
21101103,祁家镇,辽宁省辽阳市太子河区祁家镇,21101100
21101104,东宁卫乡,辽宁省辽阳市太子河区东宁卫乡,21101100
21101106,沙岭镇,辽宁省辽阳市太子河区沙岭镇,21101100
21101107,王家镇,辽宁省辽阳市太子河区王家镇,21101100
21101108,铁西办事处,辽宁省辽阳市太子河区铁西办事处,21101100
21101199,不详乡镇,辽宁省辽阳市太子河区不详乡镇,21101100
21102100,辽阳县,辽宁省辽阳市辽阳县,21100000
21102101,兴隆镇,辽宁省辽阳市辽阳县兴隆镇,21102100
21102102,首山镇,辽宁省辽阳市辽阳县首山镇,21102100
21102104,黄泥洼镇,辽宁省辽阳市辽阳县黄泥洼镇,21102100
21102105,小北河镇,辽宁省辽阳市辽阳县小北河镇,21102100
21102106,刘二卜镇,辽宁省辽阳市辽阳县刘二卜镇,21102100
21102108,穆家镇,辽宁省辽阳市辽阳县穆家镇,21102100
21102109,唐马镇,辽宁省辽阳市辽阳县唐马镇,21102100
21102110,柳壕镇,辽宁省辽阳市辽阳县柳壕镇,21102100
21102112,寒岭镇,辽宁省辽阳市辽阳县寒岭镇,21102100
21102113,八会镇,辽宁省辽阳市辽阳县八会镇,21102100
21102114,隆昌镇,辽宁省辽阳市辽阳县隆昌镇,21102100
21102115,吉洞峪满族乡,辽宁省辽阳市辽阳县吉洞峪满族乡,21102100
21102116,甜水满族乡,辽宁省辽阳市辽阳县甜水满族乡,21102100
21102117,河栏镇,辽宁省辽阳市辽阳县河栏镇,21102100
21102118,下达河乡,辽宁省辽阳市辽阳县下达河乡,21102100
21102199,不详乡镇,辽宁省辽阳市辽阳县不详乡镇,21102100
21108100,灯塔市,辽宁省辽阳市灯塔市,21100000
21108101,烟台街道办事处,辽宁省辽阳市灯塔市烟台街道办事处,21108100
21108102,铧子镇,辽宁省辽阳市灯塔市铧子镇,21108100
21108103,柳条镇,辽宁省辽阳市灯塔市柳条镇,21108100
21108104,佟二卜镇,辽宁省辽阳市灯塔市佟二卜镇,21108100
21108106,沈旦镇,辽宁省辽阳市灯塔市沈旦镇,21108100
21108107,万宝桥街道办事处,辽宁省辽阳市灯塔市万宝桥街道办事处,21108100
21108108,张台子镇,辽宁省辽阳市灯塔市张台子镇,21108100
21108109,古城子街道办事处,辽宁省辽阳市灯塔市古城子街道办事处,21108100
21108110,西马镇,辽宁省辽阳市灯塔市西马镇,21108100
21108111,西大窑镇,辽宁省辽阳市灯塔市西大窑镇,21108100
21108112,鸡冠山乡,辽宁省辽阳市灯塔市鸡冠山乡,21108100
21108113,柳河子镇,辽宁省辽阳市灯塔市柳河子镇,21108100
21108114,大河南镇,辽宁省辽阳市灯塔市大河南镇,21108100
